?item	?itemLabel	?coordLabel
<http://www.wikidata.org/entity/Q43650656>	"Stolperstein für Etkar Josef André"@de	"Point(9.992747222 53.550547222)"
<http://www.wikidata.org/entity/Q54630143>	"Stolperstein für Etla Finkelstein"@de	"Point(9.956958333 53.562297222)"
<http://www.wikidata.org/entity/Q64519129>	"Stolperstein für Ettel Zloczower"@de	"Point(9.959541666 53.560266666)"
<http://www.wikidata.org/entity/Q106641758>	"Stolperstein für Etti Benjamin"@de	"Point(9.969797222 53.578177777)"
<http://www.wikidata.org/entity/Q100785201>	"Stolperstein für Etti Frenkel"@de	"Point(9.965130555 53.561505555)"
<http://www.wikidata.org/entity/Q99584325>	"Stolperstein für Eugen Alexander"@de	"Point(9.981680555 53.568311111)"
<http://www.wikidata.org/entity/Q61990202>	"Stolperstein für Eugen Gowa"@de	"Point(10.001608333 53.554952777)"
<http://www.wikidata.org/entity/Q63992278>	"Stolperstein für Eugen Holland"@de	"Point(10.041763888 53.586227777)"
<http://www.wikidata.org/entity/Q107498916>	"Stolperstein für Eugen Philipp Bauer"@de	"Point(9.972230555 53.578663888)"
<http://www.wikidata.org/entity/Q54805915>	"Stolperstein für Eugen Schendel"@de	"Point(9.948052777 53.471719444)"
<http://www.wikidata.org/entity/Q97647914>	"Stolperstein für Eugen Tuteur"@de	"Point(10.015169444 53.578572222)"
<http://www.wikidata.org/entity/Q97577567>	"Stolperstein für Eugenie Brückmann"@de	"Point(9.988361111 53.58975)"
<http://www.wikidata.org/entity/Q54611084>	"Stolperstein für Eugenie Hanna Zimmermann"@de	"Point(10.030222222 53.637130555)"
<http://www.wikidata.org/entity/Q97622697>	"Stolperstein für Euphrosine Jaques"@de	"Point(9.981075 53.588133333)"
<http://www.wikidata.org/entity/Q99743999>	"Stolperstein für Eva Emma Mathiason"@de	"Point(9.967546 53.568477)"
<http://www.wikidata.org/entity/Q99543372>	"Stolperstein für Eva Gumpert"@de	"Point(9.989319444 53.579555555)"
<http://www.wikidata.org/entity/Q99658849>	"Stolperstein für Eva Hava Walden"@de	"Point(9.980418 53.568208)"
<http://www.wikidata.org/entity/Q63955558>	"Stolperstein für Eva Holländer"@de	"Point(9.955088888 53.562563888)"
<http://www.wikidata.org/entity/Q99537454>	"Stolperstein für Eva Jacobsohn"@de	"Point(9.984963888 53.572702777)"
<http://www.wikidata.org/entity/Q111583810>	"Stolperstein für Eva Jutta Meyer"@de	"Point(9.982988888 53.585713888)"
<http://www.wikidata.org/entity/Q63807920>	"Stolperstein für Eva Kahn"@de	"Point(9.997219444 53.594463888)"
<http://www.wikidata.org/entity/Q111296878>	"Stolperstein für Eva Kargauer"@de	"Point(9.980116666 53.566327777)"
<http://www.wikidata.org/entity/Q99704322>	"Stolperstein für Eva Kissinger"@de	"Point(9.985111111 53.569355555)"
<http://www.wikidata.org/entity/Q99533520>	"Stolperstein für Eva L. Borchardt"@de	"Point(9.991933333 53.5802)"
<http://www.wikidata.org/entity/Q65096065>	"Stolperstein für Eva Liebermann"@de	"Point(9.980811111 53.550330555)"
<http://www.wikidata.org/entity/Q97574981>	"Stolperstein für Eva Mannheim"@de	"Point(9.967542 53.56736)"
<http://www.wikidata.org/entity/Q61989287>	"Stolperstein für Eva Maria Seidner"@de	"Point(9.988563888 53.546911111)"
<http://www.wikidata.org/entity/Q98429977>	"Stolperstein für Eva Nachum"@de	"Point(9.985241666 53.586269444)"
<http://www.wikidata.org/entity/Q97618999>	"Stolperstein für Eva Petersen"@de	"Point(9.988416666 53.593633333)"
<http://www.wikidata.org/entity/Q66145052>	"Stolperstein für Eva Samuel"@de	"Point(9.980811111 53.550330555)"
<http://www.wikidata.org/entity/Q99537572>	"Stolperstein für Eva Schreiber"@de	"Point(9.982313888 53.581913055)"
<http://www.wikidata.org/entity/Q64617533>	"Stolperstein für Eva Steinhardt"@de	"Point(10.0447 53.560358333)"
<http://www.wikidata.org/entity/Q96239270>	"Stolperstein für Eva Zirker"@de	"Point(9.988613888 53.577177777)"
<http://www.wikidata.org/entity/Q99537561>	"Stolperstein für Eva van Gelder"@de	"Point(9.982108 53.581787)"
<http://www.wikidata.org/entity/Q64520298>	"Stolperstein für Eveline Osiakowski"@de	"Point(10.040252777 53.559122222)"
<http://www.wikidata.org/entity/Q64224686>	"Stolperstein für Eveline Waschinsky"@de	"Point(10.005933333 53.588388888)"
<http://www.wikidata.org/entity/Q64814845>	"Stolperstein für Evelyn Allen"@de	"Point(9.955080555 53.558636111)"
<http://www.wikidata.org/entity/Q99537481>	"Stolperstein für Evelyn Rosenberg"@de	"Point(9.994066666 53.582202777)"
<http://www.wikidata.org/entity/Q99658838>	"Stolperstein für Evi Kellmann"@de	"Point(9.980445 53.567431)"
<http://www.wikidata.org/entity/Q54806881>	"Stolperstein für Ewald Kuhlmann"@de	"Point(9.946794444 53.468080555)"
<http://www.wikidata.org/entity/Q99537557>	"Stolperstein für Ewald Lindenberg"@de	"Point(9.981715 53.581551)"
<http://www.wikidata.org/entity/Q64692441>	"Stolperstein für Ewald Marcus"@de	"Point(9.942783333 53.548244444)"
<http://www.wikidata.org/entity/Q107563598>	"Stolperstein für Ewald Markowitz"@de	"Point(10.002627777 53.548719444)"
<http://www.wikidata.org/entity/Q112663722>	"Stolperstein für Ewgenia Masalewskaja"@de	"Point(10.000793 53.67709)"
<http://www.wikidata.org/entity/Q99703625>	"Stolperstein für Fanni Frimeta Deutschländer"@de	"Point(9.979583 53.569532)"
<http://www.wikidata.org/entity/Q99707027>	"Stolperstein für Fanny Berlin"@de	"Point(9.986857 53.582581)"
<http://www.wikidata.org/entity/Q54910714>	"Stolperstein für Fanny Borchardt"@de	"Point(10.071741666 53.553402777)"
<http://www.wikidata.org/entity/Q54807070>	"Stolperstein für Fanny Borower"@de	"Point(9.984533333 53.518172222)"
<http://www.wikidata.org/entity/Q95387788>	"Stolperstein für Fanny David"@de	"Point(9.985294444 53.585672222)"
<http://www.wikidata.org/entity/Q67087624>	"Stolperstein für Fanny Dinemann"@de	"Point(9.987736111 53.554275)"
<http://www.wikidata.org/entity/Q67204168>	"Stolperstein für Fanny Freundlich"@de	"Point(9.972611111 53.557747222)"
<http://www.wikidata.org/entity/Q99543825>	"Stolperstein für Fanny Glückstadt"@de	"Point(9.985344444 53.582247222)"
<http://www.wikidata.org/entity/Q97481074>	"Stolperstein für Fanny Greif"@de	"Point(9.985602777 53.457983333)"
<http://www.wikidata.org/entity/Q111628964>	"Stolperstein für Fanny Guttentag"@de	"Point(9.981709 53.573648)"
<http://www.wikidata.org/entity/Q63976152>	"Stolperstein für Fanny Harrison"@de	"Point(10.000186111 53.59065)"
<http://www.wikidata.org/entity/Q53870369>	"Stolperstein für Fanny Harrison"@de	"Point(10.030438888 53.631272222)"
<http://www.wikidata.org/entity/Q106114471>	"Stolperstein für Fanny Kallmes"@de	"Point(9.985322222 53.585811111)"
<http://www.wikidata.org/entity/Q99227489>	"Stolperstein für Fanny Klein"@de	"Point(9.976788888 53.571691666)"
<http://www.wikidata.org/entity/Q99658854>	"Stolperstein für Fanny Lasdun"@de	"Point(9.980378 53.568265)"
<http://www.wikidata.org/entity/Q99584479>	"Stolperstein für Fanny Lazarus"@de	"Point(9.980477777 53.569597222)"
<http://www.wikidata.org/entity/Q99676421>	"Stolperstein für Fanny Leibowitz"@de	"Point(9.977674 53.569597)"
<http://www.wikidata.org/entity/Q98421465>	"Stolperstein für Fanny Littmann"@de	"Point(9.982988888 53.585713888)"
<http://www.wikidata.org/entity/Q95931795>	"Stolperstein für Fanny Meiberg"@de	"Point(9.967833333 53.566638888)"
<http://www.wikidata.org/entity/Q99227477>	"Stolperstein für Fanny Nathan"@de	"Point(9.965613888 53.574847222)"
<http://www.wikidata.org/entity/Q66144591>	"Stolperstein für Fanny Neumann"@de	"Point(9.980811111 53.550330555)"
<http://www.wikidata.org/entity/Q67203616>	"Stolperstein für Fanny Rappaport"@de	"Point(9.984497222 53.551797222)"
<http://www.wikidata.org/entity/Q64634071>	"Stolperstein für Fanny Rosentreter"@de	"Point(9.942011111 53.547463888)"
<http://www.wikidata.org/entity/Q106543671>	"Stolperstein für Fanny Salomon"@de	"Point(9.977133333 53.550222222)"
<http://www.wikidata.org/entity/Q112630363>	"Stolperstein für Fanny Sara Grünfeld"@de	"Point(9.95552 53.55079)"
<http://www.wikidata.org/entity/Q63846435>	"Stolperstein für Fanny Schickler"@de	"Point(10.004797222 53.602125)"
<http://www.wikidata.org/entity/Q64814851>	"Stolperstein für Fanny Silberberg"@de	"Point(9.955080555 53.558636111)"
<http://www.wikidata.org/entity/Q62182286>	"Stolperstein für Feigel Thon"@de	"Point(10.025286111 53.561777777)"
<http://www.wikidata.org/entity/Q99676356>	"Stolperstein für Feiwel Wohlfeiler"@de	"Point(9.978027777 53.565386111)"
<http://www.wikidata.org/entity/Q55111269>	"Stolperstein für Felicia Laser"@de	"Point(10.042705555 53.540008333)"
<http://www.wikidata.org/entity/Q97578905>	"Stolperstein für Felicitas Gumpel"@de	"Point(9.987005555 53.586030555)"
<http://www.wikidata.org/entity/Q99537706>	"Stolperstein für Felix Eisner"@de	"Point(9.989158333 53.577902777)"
<http://www.wikidata.org/entity/Q99676286>	"Stolperstein für Felix Halberstadt"@de	"Point(9.986868888 53.572528888)"
<http://www.wikidata.org/entity/Q99636589>	"Stolperstein für Felix Levy"@de	"Point(9.981054 53.571513)"
<http://www.wikidata.org/entity/Q99537675>	"Stolperstein für Felix Matthies"@de	"Point(9.993602 53.578236)"
<http://www.wikidata.org/entity/Q65081042>	"Stolperstein für Felix Nemann"@de	"Point(9.979602777 53.550211111)"
<http://www.wikidata.org/entity/Q106084794>	"Stolperstein für Felix Nussbaum"@de	"Point(10.030955555 53.567372222)"
<http://www.wikidata.org/entity/Q90452348>	"Stolperstein für Felix Plewa"@de	"Point(9.982386111 53.459744444)"
<http://www.wikidata.org/entity/Q64176522>	"Stolperstein für Felix Rosenberg"@de	"Point(9.998333333 53.592797222)"
<http://www.wikidata.org/entity/Q99534240>	"Stolperstein für Felix Rothschild"@de	"Point(9.983080555 53.572622222)"
<http://www.wikidata.org/entity/Q99537652>	"Stolperstein für Felix William Hess"@de	"Point(9.992138 53.584012)"
<http://www.wikidata.org/entity/Q64518732>	"Stolperstein für Felix von Halle"@de	"Point(9.961608333 53.562313888)"
<http://www.wikidata.org/entity/Q97578717>	"Stolperstein für Felix-Manfred Schönfeld"@de	"Point(9.987705555 53.589155555)"
<http://www.wikidata.org/entity/Q64639795>	"Stolperstein für Fella Fajgla Rotmensz"@de	"Point(9.959347222 53.559797222)"
<http://www.wikidata.org/entity/Q97466028>	"Stolperstein für Feodore Schloss"@de	"Point(9.974469444 53.459777777)"
<http://www.wikidata.org/entity/Q50379212>	"Stolperstein für Ferdinand Buhk"@de	"Point(10.260544444 53.472622222)"
<http://www.wikidata.org/entity/Q99556998>	"Stolperstein für Ferdinand Daniel"@de	"Point(9.983556 53.570505)"
<http://www.wikidata.org/entity/Q99537645>	"Stolperstein für Ferdinand Hertz"@de	"Point(9.989608333 53.584236111)"
<http://www.wikidata.org/entity/Q55006317>	"Stolperstein für Ferdinand Isenberg"@de	"Point(10.061966666 53.570930555)"
<http://www.wikidata.org/entity/Q63895279>	"Stolperstein für Ferdinand Isenberg"@de	"Point(10.006616666 53.591197222)"
<http://www.wikidata.org/entity/Q67318798>	"Stolperstein für Ferdinand Krüger"@de	"Point(9.971886111 53.558394444)"
<http://www.wikidata.org/entity/Q61990215>	"Stolperstein für Ferdinand Neumann Borgolte"@de	"Point(9.987044444 53.549113888)"
<http://www.wikidata.org/entity/Q99600111>	"Stolperstein für Ferdinand Rosenstein"@de	"Point(9.994702777 53.568222222)"
<http://www.wikidata.org/entity/Q63894583>	"Stolperstein für Ferdinand Rosenstern"@de	"Point(9.997094444 53.581822222)"
<http://www.wikidata.org/entity/Q62031979>	"Stolperstein für Ferdinand Rosenstern"@de	"Point(9.992602777 53.548547222)"
<http://www.wikidata.org/entity/Q91899270>	"Stolperstein für Ferdinand Strompf"@de	"Point(9.982922222 53.458880555)"
<http://www.wikidata.org/entity/Q55200736>	"Stolperstein für Ferdinande Goldschmidt"@de	"Point(10.040302777 53.535611111)"
<http://www.wikidata.org/entity/Q43675624>	"Stolperstein für Fiete Schulze"@de	"Point(10.101244 53.541134)"
<http://www.wikidata.org/entity/Q64512251>	"Stolperstein für Flora Bender"@de	"Point(9.964222222 53.558852777)"
<http://www.wikidata.org/entity/Q99584505>	"Stolperstein für Flora Berlin"@de	"Point(9.982783 53.569071)"
<http://www.wikidata.org/entity/Q63203897>	"Stolperstein für Flora Blumenthal"@de	"Point(10.019797222 53.588597222)"
<http://www.wikidata.org/entity/Q55025691>	"Stolperstein für Flora Buttermann"@de	"Point(10.033877777 53.553627777)"
<http://www.wikidata.org/entity/Q99692840>	"Stolperstein für Flora Buttermann"@de	"Point(9.981097222 53.568980555)"
<http://www.wikidata.org/entity/Q65017155>	"Stolperstein für Flora Francke"@de	"Point(9.990569444 53.555805555)"
<http://www.wikidata.org/entity/Q61965224>	"Stolperstein für Flora Gowa"@de	"Point(10.042066666 53.567061111)"
<http://www.wikidata.org/entity/Q64351463>	"Stolperstein für Flora Grüner"@de	"Point(9.963783333 53.559091666)"
<http://www.wikidata.org/entity/Q65082388>	"Stolperstein für Flora Halberstadt"@de	"Point(9.979705555 53.549880555)"
<http://www.wikidata.org/entity/Q99584312>	"Stolperstein für Flora Hasenberg"@de	"Point(9.981052777 53.569022222)"
<http://www.wikidata.org/entity/Q97578824>	"Stolperstein für Flora Joseph"@de	"Point(9.983427777 53.584330555)"
<http://www.wikidata.org/entity/Q91202190>	"Stolperstein für Flora Levinson"@de	"Point(9.982636111 53.570188888)"
<http://www.wikidata.org/entity/Q67198849>	"Stolperstein für Flora Magnus"@de	"Point(9.982172222 53.550702777)"
<http://www.wikidata.org/entity/Q99704326>	"Stolperstein für Flora Rosenbaum"@de	"Point(9.985111111 53.569355555)"
<http://www.wikidata.org/entity/Q65096004>	"Stolperstein für Flora Samuel"@de	"Point(9.979705555 53.549880555)"
<http://www.wikidata.org/entity/Q99696744>	"Stolperstein für Flora Seligmann"@de	"Point(9.983922222 53.569477777)"
<http://www.wikidata.org/entity/Q99227518>	"Stolperstein für Flora Sänger"@de	"Point(9.968613888 53.572002777)"
<http://www.wikidata.org/entity/Q64630570>	"Stolperstein für Flora Süßkind"@de	"Point(10.051405555 53.561208333)"
<http://www.wikidata.org/entity/Q99227667>	"Stolperstein für Flora Vogel"@de	"Point(9.954638888 53.575391666)"
<http://www.wikidata.org/entity/Q99537562>	"Stolperstein für Flora van Gelder"@de	"Point(9.982108 53.581787)"
<http://www.wikidata.org/entity/Q99696640>	"Stolperstein für Florentine Bieber"@de	"Point(9.993836 53.560098)"
<http://www.wikidata.org/entity/Q50424580>	"Stolperstein für Florentine Rothschild"@de	"Point(9.837016666 53.555855555)"
<http://www.wikidata.org/entity/Q99707022>	"Stolperstein für Frania Lustgarten"@de	"Point(9.987342 53.582373)"
<http://www.wikidata.org/entity/Q63976087>	"Stolperstein für Frank Loew"@de	"Point(10.001652777 53.588786111)"
<http://www.wikidata.org/entity/Q63807820>	"Stolperstein für Frank Siegmund Hildesheim"@de	"Point(9.996980555 53.594169444)"
<http://www.wikidata.org/entity/Q47003107>	"Stolperstein für Franz Acker"@de	"Point(10.041572222 53.593141666)"
<http://www.wikidata.org/entity/Q99676261>	"Stolperstein für Franz Blumann"@de	"Point(9.985869444 53.571691666)"
<http://www.wikidata.org/entity/Q54875341>	"Stolperstein für Franz Bosse"@de	"Point(10.071177777 53.589102777)"
<http://www.wikidata.org/entity/Q49862725>	"Stolperstein für Franz Daus"@de	"Point(10.097702777 53.640180555)"
<http://www.wikidata.org/entity/Q52152368>	"Stolperstein für Franz Daus"@de	"Point(10.163563888 53.634605555)"
<http://www.wikidata.org/entity/Q67175187>	"Stolperstein für Franz Daus"@de	"Point(9.976916666 53.556047222)"
<http://www.wikidata.org/entity/Q99556820>	"Stolperstein für Franz Emil Levi"@de	"Point(9.996702777 53.564702777)"
<http://www.wikidata.org/entity/Q107547509>	"Stolperstein für Franz Friedrich"@de	"Point(9.981747222 53.551516666)"
<http://www.wikidata.org/entity/Q50379141>	"Stolperstein für Franz Gilde"@de	"Point(9.976819444 53.544819444)"
<http://www.wikidata.org/entity/Q63176217>	"Stolperstein für Franz Grünfeld"@de	"Point(10.014055555 53.559747222)"
<http://www.wikidata.org/entity/Q63808223>	"Stolperstein für Franz Jacob"@de	"Point(10.022463888 53.584430555)"
<http://www.wikidata.org/entity/Q62024209>	"Stolperstein für Franz Jacob"@de	"Point(9.992747222 53.550547222)"
<http://www.wikidata.org/entity/Q99556858>	"Stolperstein für Franz Josef Czeniek"@de	"Point(9.980073 53.571077)"
<http://www.wikidata.org/entity/Q91099258>	"Stolperstein für Franz Julius Wolff"@de	"Point(9.996205555 53.564922222)"
<http://www.wikidata.org/entity/Q98242718>	"Stolperstein für Franz Kaczmarek"@de	"Point(9.957897222 53.549022222)"
<http://www.wikidata.org/entity/Q45825745>	"Stolperstein für Franz Klein"@de	"Point(10.037280555 53.596405555)"
<http://www.wikidata.org/entity/Q99052886>	"Stolperstein für Franz Lehmann"@de	"Point(9.971677777 53.577744444)"
<http://www.wikidata.org/entity/Q64634813>	"Stolperstein für Franz Lorenzen"@de	"Point(9.941097222 53.549652777)"
<http://www.wikidata.org/entity/Q97579367>	"Stolperstein für Franz Martin Sussmann"@de	"Point(9.982219444 53.586722222)"
<http://www.wikidata.org/entity/Q61983988>	"Stolperstein für Franz Max Rappolt"@de	"Point(9.990991666 53.549694444)"
<http://www.wikidata.org/entity/Q61992014>	"Stolperstein für Franz Max Rappolt"@de	"Point(10.000841666 53.550919444)"
<http://www.wikidata.org/entity/Q44200307>	"Stolperstein für Franz Rappolt"@de	"Point(9.996774 53.585882)"
<http://www.wikidata.org/entity/Q43676382>	"Stolperstein für Franz Reetz"@de	"Point(10.038963888 53.534652777)"
<http://www.wikidata.org/entity/Q99227625>	"Stolperstein für Franz Rosenthal"@de	"Point(9.956233333 53.579233333)"
<http://www.wikidata.org/entity/Q55201976>	"Stolperstein für Franz Rudschinat"@de	"Point(10.033819444 53.535044444)"
<http://www.wikidata.org/entity/Q66690961>	"Stolperstein für Franz Schwarzl"@de	"Point(9.9829 53.553294444)"
<http://www.wikidata.org/entity/Q99658817>	"Stolperstein für Franz Stern"@de	"Point(9.983764 53.564927)"
<http://www.wikidata.org/entity/Q55202157>	"Stolperstein für Franz Stobrawa"@de	"Point(10.036977777 53.534891666)"
<http://www.wikidata.org/entity/Q97574940>	"Stolperstein für Franziska Alexander"@de	"Point(9.957458333 53.549922222)"
<http://www.wikidata.org/entity/Q98969389>	"Stolperstein für Franziska Baruch"@de	"Point(9.965894444 53.578472222)"
<http://www.wikidata.org/entity/Q99557189>	"Stolperstein für Franziska Corten"@de	"Point(9.995052 53.560738)"
<http://www.wikidata.org/entity/Q97141579>	"Stolperstein für Franziska Heilbron"@de	"Point(9.988122222 53.584552777)"
<http://www.wikidata.org/entity/Q113278994>	"Stolperstein für Franziska Jacobsohn"@de	"Point(9.984271 53.583137)"
<http://www.wikidata.org/entity/Q97465540>	"Stolperstein für Franziska Joseph"@de	"Point(9.976061111 53.456780555)"
<http://www.wikidata.org/entity/Q47004775>	"Stolperstein für Franziska Kaufmann"@de	"Point(10.044188888 53.598497222)"
